"web-scraper-order";"foto1,foto2";"produkt";"kod";"opis";"foto1";"foto2";"foto3";"foto4";"waga";"kategoria";"cena"
"1521780023-419";"https://sklep.bestdiamonds.pl/userdata/gfx/bbf4f2986610b17221774ae9a9753e63.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/a355e6cac1953b5ec21fff2e4fc4a776.jpg";"Pierścionek EY-102 cytryn";"EY-102 cytryn";"Kamień centralny: cytryn 0,50ct
Kamienie boczne: brylanty 0,04ct H/Si";"/userdata/gfx/bbf4f2986610b17221774ae9a9753e63.jpg";"/userdata/gfx/a355e6cac1953b5ec21fff2e4fc4a776.jpg";"/userdata/gfx/9207d5d4c4458c8526064bd874fcca93.jpg";"/userdata/gfx/9864536d948e099d6924906a7f36439c.jpg";"Waga: 1,50 - 2,20g";"z cytrynem";"500"
"1521779535-191";"https://sklep.bestdiamonds.pl/userdata/gfx/44a427ee1667274774b8c8ffaa49fe47.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/b4a42777d02e55119dbf11097ed92335.jpg";"Pierścionek EY-276 0,04ct";"EY-276 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/44a427ee1667274774b8c8ffaa49fe47.jpg";"/userdata/gfx/b4a42777d02e55119dbf11097ed92335.jpg";"/userdata/gfx/d5b5e2f7eb98202d3c8488c39b8ea731.jpg";"/userdata/gfx/46eaca3a4c6c7885b279a48723c905c1.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"390"
"1521779409-131";"https://sklep.bestdiamonds.pl/userdata/gfx/040a94d2522b13dcbcf44e854f0437d5.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/803e7d47f7d91822181c28c0bf1096d4.jpg";"Pierścionek EY-315 rubin";"EY-315 rubin";"Kamień centralny: rubin 0,20 ct
Kamienie boczne: brylanty 0,16 ct H/Si";"/userdata/gfx/040a94d2522b13dcbcf44e854f0437d5.jpg";"/userdata/gfx/803e7d47f7d91822181c28c0bf1096d4.jpg";"/userdata/gfx/ecceb16e466f1e49062c0006923e1e84.jpg";"/userdata/gfx/ecb54088d0960de68ec6eb3e5df0b727.jpg";"Waga: 1,90 - 2,30g";"z rubinem";"880"
"1521779470-160";"https://sklep.bestdiamonds.pl/userdata/gfx/56678414ae8f838605aa3f00c894baa5.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/6a49b9f76859cf8c6763e60b8c84276d.jpg";"Pierścionek EY-30 0,10ct";"EY-30 0,10ct";"Brylant 0,10 ct H/Si";"/userdata/gfx/56678414ae8f838605aa3f00c894baa5.jpg";"/userdata/gfx/6a49b9f76859cf8c6763e60b8c84276d.jpg";"null";"null";"Waga: 1,60 - 2,00g";"z brylantami";"650"
"1521779865-346";"https://sklep.bestdiamonds.pl/userdata/gfx/d8349f239230d076526eee199d2ff7fd.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/8f1ffdcbc6b55e07749594672e60e8f2.jpg";"Pierścionek EY-178 0,04ct";"EY-178 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/d8349f239230d076526eee199d2ff7fd.jpg";"/userdata/gfx/8f1ffdcbc6b55e07749594672e60e8f2.jpg";"/userdata/gfx/ffb23cd0b2080363079ec056fe09fd1a.jpg";"/userdata/gfx/ffdce0b5c24cb15f1cb110ae41bc1e0d.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"390"
"1521779595-219";"https://sklep.bestdiamonds.pl/userdata/gfx/807d13d1b7998d00699b92d6e242e758.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/c84d6bef118b0492930125fc820d193a.jpg";"Pierścionek EY-256 0,15ct";"EY-256 0,15ct";"Brylant 0,15ct H/Si";"/userdata/gfx/807d13d1b7998d00699b92d6e242e758.jpg";"/userdata/gfx/c84d6bef118b0492930125fc820d193a.jpg";"/userdata/gfx/b983927c1abe85f3b129776e594908c8.jpg";"/userdata/gfx/d117e3b9435cba310ec3e404b7b75d82.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"920"
"1521779281-73";"https://sklep.bestdiamonds.pl/userdata/gfx/b3f50a3a4073f9d1bd5cf66c6c6e40f4.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/fe7ac7cda2513467747d64a339d281e2.jpg";"Pierścionek EY-53 0,10ct";"EY-53 0,10ct";"Brylant 0,10 ct H/Si";"/userdata/gfx/b3f50a3a4073f9d1bd5cf66c6c6e40f4.jpg";"/userdata/gfx/fe7ac7cda2513467747d64a339d281e2.jpg";"/userdata/gfx/9f6bb5511857cf1d2481a0621c07a8ca.jpg";"/userdata/gfx/b138ab95b0f2c69c4839e121396bbb24.jpg";"Waga: 1,00 - 1,40g";"z brylantami";"650"
"1521780225-510";"https://sklep.bestdiamonds.pl/userdata/gfx/501caf45d2fec72ac39c25b87046384b.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/cc94f170ea6dcb75cd589629221e1211.jpg";"Pierścionek EY-359 rubin";"EY-359 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/501caf45d2fec72ac39c25b87046384b.jpg";"/userdata/gfx/cc94f170ea6dcb75cd589629221e1211.jpg";"/userdata/gfx/77935b859ec8bcfc978d7c413ad8fdb0.jpg";"/userdata/gfx/37ee976212ed4808fcbe55f006fc2ed7.jpg";"Waga: 2,20 - 2,60g";"z rubinem";"850"
"1521780202-501";"https://sklep.bestdiamonds.pl/userdata/gfx/b3f7d2ade5a258990b9b45fb38e02552.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/c18f702621d895916f2ee48fe207f7cd.jpg";"Pierścionek EY-366 0,15ct";"EY-366 0,15ct";"Brylant 0,15ct H/Si";"/userdata/gfx/b3f7d2ade5a258990b9b45fb38e02552.jpg";"/userdata/gfx/c18f702621d895916f2ee48fe207f7cd.jpg";"/userdata/gfx/39c2d0a895efd47762266198f959eba3.jpg";"/userdata/gfx/1a91dc232b59822fdf55aa3eb66d1354.jpg";"Waga: 2,00 - 2,40g";"z brylantami";"920"
"1521779252-59";"https://sklep.bestdiamonds.pl/userdata/gfx/557945db51459dce10c9ebbcc1228813.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/8399d71605b5a55a11404538b511855c.jpg";"Pierścionek EY-66 rubin";"EY-66 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/557945db51459dce10c9ebbcc1228813.jpg";"/userdata/gfx/8399d71605b5a55a11404538b511855c.jpg";"/userdata/gfx/3139f0a3e56fbc9ce0290dce545ad04e.jpg";"/userdata/gfx/a63e271af0de67eb26d92c0d8436aac6.jpg";"Waga: 1,90 - 2,30g";"z rubinem";"640"
"1521779149-10";"https://sklep.bestdiamonds.pl/userdata/gfx/214ff31dca8241cbaf9125f008351c5f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/9bbde479d47da9d76cc40bdce210b152.jpg";"Pierścionek EY-9 0,44ct";"EY-9 0,44ct";"Kamień centralny: brylant 0,30 ct H/Si
Kamienie boczne: brylanty 0,14 ct H/Si";"/userdata/gfx/214ff31dca8241cbaf9125f008351c5f.jpg";"/userdata/gfx/9bbde479d47da9d76cc40bdce210b152.jpg";"/userdata/gfx/4c017a982b6285e0555d8c09bdc46cf7.jpg";"/userdata/gfx/80cfa6165c03697142e359db6b2f9ac6.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"2560"
"1521780309-550";"https://sklep.bestdiamonds.pl/userdata/gfx/7b84c626ddc4eb05577748408bd574b8.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f26001b82aa5dd24298de37157e9e736.jpg";"Pierścionek EY-220B 0,50ct";"EY-220B 0,50ct";"Brylant 0,50ct H/Si";"/userdata/gfx/7b84c626ddc4eb05577748408bd574b8.jpg";"/userdata/gfx/f26001b82aa5dd24298de37157e9e736.jpg";"null";"null";"Waga: 4,20 - 4,50g";"z brylantami";"0"
"1521779665-253";"https://sklep.bestdiamonds.pl/userdata/gfx/ca1e1d2c066fbc9650d0a428246518d7.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/3b1486b11c1d765461eac643caa81178.jpg";"Pierścionek EY-230 0,08ct";"EY-230 0,08ct";"Brylant 0,08ct H/Si";"/userdata/gfx/ca1e1d2c066fbc9650d0a428246518d7.jpg";"/userdata/gfx/3b1486b11c1d765461eac643caa81178.jpg";"/userdata/gfx/44eab4d6959e1a77f47b2f3ee539a7e9.jpg";"/userdata/gfx/030f150ed3ce09e9d669b867ba611578.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"580"
"1521780000-409";"https://sklep.bestdiamonds.pl/userdata/gfx/394816e0726ade87b8b2a27ce546e974.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/b4b75e56c48d8ff280c5b9ca8f8b8cd1.jpg";"Pierścionek EY-106 ametyst";"EY-106 ametyst";"Kamień centralny: ametyst 0,50ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/394816e0726ade87b8b2a27ce546e974.jpg";"/userdata/gfx/b4b75e56c48d8ff280c5b9ca8f8b8cd1.jpg";"/userdata/gfx/71c768525de76922440b75a599b330b4.jpg";"/userdata/gfx/97db718573c2c2c36142e227f4b6f67c.jpg";"Waga: 1,50 - 1,90g";"z ametystem";"430"
"1521779653-247";"https://sklep.bestdiamonds.pl/userdata/gfx/b60729fb7110754838005a05eb373826.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/241aabdfa3a398ce273ec9f44901a5e0.jpg";"Pierścionek EY-232 0,08ct";"EY-232 0,08ct";"Brylant 0,08ct H/Si";"/userdata/gfx/b60729fb7110754838005a05eb373826.jpg";"/userdata/gfx/241aabdfa3a398ce273ec9f44901a5e0.jpg";"/userdata/gfx/40071a1f6419aef75bf2e141f3bff188.jpg";"/userdata/gfx/9350bfe81f70ebf417d68b8533214607.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"580"
"1521779896-360";"https://sklep.bestdiamonds.pl/userdata/gfx/adc5d42c1b648712a4a4c2391da8f596.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/0db2b4aa47d0d855e67bef6808753c5f.jpg";"Pierścionek EY-160 0,13ct";"EY-160 0,13ct";"Brylant 0,13ct H/Si";"/userdata/gfx/adc5d42c1b648712a4a4c2391da8f596.jpg";"/userdata/gfx/0db2b4aa47d0d855e67bef6808753c5f.jpg";"/userdata/gfx/b70b6ae0850bb2c3c5e594ae3c0e243d.jpg";"/userdata/gfx/f1fed7188d77a40426c810e0d4287d4f.jpg";"Waga: 1,20 - 1,60g";"z brylantami";"780"
"1521780181-491";"https://sklep.bestdiamonds.pl/userdata/gfx/e9ce94dab64cb520e15a757b7900cc70.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/113133f5d4dce47fecc02790e683e31c.jpg";"Pierścionek EY-376 0,19ct";"EY-376 0,19ct";"Kamień centralny: brylant 0,13 ct H/Si
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/e9ce94dab64cb520e15a757b7900cc70.jpg";"/userdata/gfx/113133f5d4dce47fecc02790e683e31c.jpg";"/userdata/gfx/dfab794f47a9b64814a96d625dea1f15.jpg";"/userdata/gfx/91f1a35bbbc10e5bde08e81c39d3975a.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"1050"
"1521779745-291";"https://sklep.bestdiamonds.pl/userdata/gfx/14da2419de7ef00c6c7d0f3cf984ff8d.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d53af43ac796b51c09e581cdd1a0eb71.jpg";"Pierścionek EY-211 0,08ct";"EY-211 0,08ct";"Brylant 0,08ct H/Si";"/userdata/gfx/14da2419de7ef00c6c7d0f3cf984ff8d.jpg";"/userdata/gfx/d53af43ac796b51c09e581cdd1a0eb71.jpg";"/userdata/gfx/045fdc9aab2c265dac38eb9e41ae85c7.jpg";"/userdata/gfx/6d377404b077bdb32103822301bfd450.jpg";"Waga: 1,50 - 2,00g";"z brylantami";"580"
"1521779833-331";"https://sklep.bestdiamonds.pl/userdata/gfx/ce06f20421cec3e2b03a6b19287dacfc.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/4cef4b441c4635af6cdf6f19a669ad72.jpg";"Pierścionek EY-188 0,02ct";"EY-188 0,02ct";"Brylant 0,02ct H/Si";"/userdata/gfx/ce06f20421cec3e2b03a6b19287dacfc.jpg";"/userdata/gfx/4cef4b441c4635af6cdf6f19a669ad72.jpg";"/userdata/gfx/92db8b62987b44a974cf273c3cc30751.jpg";"/userdata/gfx/ba3f877109a6e0df00a9009d26710fe5.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"320"
"1521779514-181";"https://sklep.bestdiamonds.pl/userdata/gfx/b3f11d867223e98de1852c1f0bf49b5c.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/aa02185f48832093e09ff85fef291a30.jpg";"Pierścionek EY-285 0,04ct";"EY-285 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/b3f11d867223e98de1852c1f0bf49b5c.jpg";"/userdata/gfx/aa02185f48832093e09ff85fef291a30.jpg";"/userdata/gfx/af09938d33d47cc2aaf0dee63b55c574.jpg";"/userdata/gfx/734606d8bc82db0f9c201b32a7a26e06.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"400"
"1521779274-70";"https://sklep.bestdiamonds.pl/userdata/gfx/9a148df5f49b810bafaa6915a3320a67.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/a60c6321ddeff5004b422e7dbaa69c8e.jpg";"Pierścionek EY-56 0,17ct";"EY-56 0,17ct";"Kamień centralny: brylant 0,10 ct H/Si
Kamienie boczne: brylanty 0,07 ct H/Si";"/userdata/gfx/9a148df5f49b810bafaa6915a3320a67.jpg";"/userdata/gfx/a60c6321ddeff5004b422e7dbaa69c8e.jpg";"/userdata/gfx/46303b0ae4282a2aff76191204005887.jpg";"/userdata/gfx/2ca82ea3fa803bedc74da1067cc6b701.jpg";"Waga: 1,50 - 2,00g";"z brylantami";"830"
"1521780071-441";"https://sklep.bestdiamonds.pl/userdata/gfx/1b9c89a459aa2fe0c248a319feee53cc.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/0e7ba33461e8ce7a1aafc1750280f42e.jpg";"Pierścionek EY-426 0,05ct";"EY-426 0,05ct";"Brylant 0,05ct H/Si";"/userdata/gfx/1b9c89a459aa2fe0c248a319feee53cc.jpg";"/userdata/gfx/0e7ba33461e8ce7a1aafc1750280f42e.jpg";"/userdata/gfx/c8d3a0a3f9826c7a12a63a0929d43a91.jpg";"/userdata/gfx/df3bff9986c998e716c3c3cd32990380.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"450"
"1521779758-297";"https://sklep.bestdiamonds.pl/userdata/gfx/23ddc4d471aa0d13e1c8c152d0e8701a.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/056f70ecb70375716425d078d05f28f2.jpg";"Pierścionek EY-208 0,10ct";"EY-208 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/23ddc4d471aa0d13e1c8c152d0e8701a.jpg";"/userdata/gfx/056f70ecb70375716425d078d05f28f2.jpg";"/userdata/gfx/d41d9b4613ddd73a55b954c7539f1b31.jpg";"/userdata/gfx/165608866d169cef3eabf939f4222604.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"650"
"1521780105-456";"https://sklep.bestdiamonds.pl/userdata/gfx/a38f1c79301b8a2ec0311bb3b4f7308d.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/631f43793b7c601a3fa4e4892b3f5dea.jpg";"Pierścionek EY-410 0,18ct";"EY-410 0,18ct";"Brylanty 0,18 ct H/Si";"/userdata/gfx/a38f1c79301b8a2ec0311bb3b4f7308d.jpg";"/userdata/gfx/631f43793b7c601a3fa4e4892b3f5dea.jpg";"/userdata/gfx/cd8a4e8239e2edaf3350ef08f8baa02d.jpg";"/userdata/gfx/c887406f7dd3ae498a07cb3a944dd2db.jpg";"Waga: 1,80 - 2,20g";"z brylantami";"860"
"1521779506-177";"https://sklep.bestdiamonds.pl/userdata/gfx/9af1166066cffeb9341df063739dcaef.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/bd54d29040acf3142b351c210be300bc.jpg";"Pierścionek EY-288 0,28ct";"EY-288 0,28ct";"Kamień centralny: brylant 0,20 ct H/Si
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/9af1166066cffeb9341df063739dcaef.jpg";"/userdata/gfx/bd54d29040acf3142b351c210be300bc.jpg";"/userdata/gfx/3ad0d16b9d3364038f7b640e257f45dd.jpg";"/userdata/gfx/eb1894131f004f71023964ea641fd633.jpg";"Waga: 2,20 - 2,60g";"z brylantami";"1550"
"1521779266-66";"https://sklep.bestdiamonds.pl/userdata/gfx/691f86c9e67311bcce1500288957cd88.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/202132180c0f65abe3b9fd8c1437689a.jpg";"Pierścionek EY-6 szafir";"EY-6 szafir";"Kamień centralny: szafir 0,30 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/691f86c9e67311bcce1500288957cd88.jpg";"/userdata/gfx/202132180c0f65abe3b9fd8c1437689a.jpg";"/userdata/gfx/5f630681f3fc290221b7dbc640cd01d9.jpg";"/userdata/gfx/adbf8e14d6fcbdf1b996d2db095c9b26.jpg";"Waga: 1,90 - 2,30g";"z szafirem";"550"
"1521780286-539";"https://sklep.bestdiamonds.pl/userdata/gfx/3415b62f6165aaa03bfb148fe404739f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/3aed05442bdfc1429c20cb3213646d03.jpg";"Pierścionek EY-320 0,50ct";"EY-320 0,50ct";"Brylant 0,50ct H/Si";"/userdata/gfx/3415b62f6165aaa03bfb148fe404739f.jpg";"/userdata/gfx/3aed05442bdfc1429c20cb3213646d03.jpg";"/userdata/gfx/3ce4ca0c5e09e18c9ed9f4fb6722e66f.jpg";"/userdata/gfx/ee17c7ff876ce10cce099acf9bffd4e5.jpg";"Waga: 3,00 - 3,50g";"z brylantami";"0"
"1521780271-532";"https://sklep.bestdiamonds.pl/userdata/gfx/6fbcb66be78916b273e69a0534d0298c.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/444e2ecb31a5472546b504e95f7dc5e3.jpg";"Pierścionek EY-338 0,31ct";"EY-338 0,31ct";"Brylanty 0,31ct H/Si";"/userdata/gfx/6fbcb66be78916b273e69a0534d0298c.jpg";"/userdata/gfx/444e2ecb31a5472546b504e95f7dc5e3.jpg";"/userdata/gfx/bec05c9d56ec6150bc9c82e8762a9fc1.jpg";"/userdata/gfx/5abc085a0461d5ff43c0c242a94cd833.jpg";"Waga: 2,30 - 2,70g";"z brylantami";"1600"
"1521780170-486";"https://sklep.bestdiamonds.pl/userdata/gfx/8e60c73856666d34298f82f9ef1401eb.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/1f34e1082f897cf286d683e6b1475cb4.jpg";"Pierścionek EY-381 0,18ct";"EY-381 0,18ct";"Brylant 0,18ct H/Si";"/userdata/gfx/8e60c73856666d34298f82f9ef1401eb.jpg";"/userdata/gfx/1f34e1082f897cf286d683e6b1475cb4.jpg";"/userdata/gfx/ae8d92bdacbaae0147450be825698c09.jpg";"/userdata/gfx/3dfdc1d3e55f38fa59d7d27d31f457b6.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"1160"
"1521779179-24";"https://sklep.bestdiamonds.pl/userdata/gfx/3a0a0ac74831d8755c49600ab3406f74.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/32117abf3b456703317921950580fc50.jpg";"Pierścionek EY-79 topaz";"EY-79 topaz";"Kamień centralny: topaz 0,70 ct
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/3a0a0ac74831d8755c49600ab3406f74.jpg";"/userdata/gfx/32117abf3b456703317921950580fc50.jpg";"/userdata/gfx/9c181429986c114daa274db749cb8a5c.jpg";"/userdata/gfx/00aff59a3e78a087cd13fd3710829024.jpg";"Waga: 2,50 - 2,90g";"z topazem";"650"
"1521779659-250";"https://sklep.bestdiamonds.pl/userdata/gfx/6d8d65d6b8319274d82748b03c3cd629.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/91c00405436182a3c080cbcd3e8618c7.jpg";"Pierścionek EY-231 0,10ct";"EY-231 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/6d8d65d6b8319274d82748b03c3cd629.jpg";"/userdata/gfx/91c00405436182a3c080cbcd3e8618c7.jpg";"/userdata/gfx/4c19bf7a27286b2c38b1dd171783400d.jpg";"/userdata/gfx/76801b3d1877ca57975a8c8ef003d39c.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"650"
"1521780099-453";"https://sklep.bestdiamonds.pl/userdata/gfx/8438892e0c0efd832975aeec18bb2d42.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/c5e525f17203fe6d8fce437417278f23.jpg";"Pierścionek EY-413 0,19ct";"EY-413 0,19ct";"Kamień centralny: brylant 0,10 ct H/Si
Kamienie boczne: brylanty 0,09 ct H/Si";"/userdata/gfx/8438892e0c0efd832975aeec18bb2d42.jpg";"/userdata/gfx/c5e525f17203fe6d8fce437417278f23.jpg";"/userdata/gfx/56fedfdcd0c8a65401b5b2a2f0f5e036.jpg";"/userdata/gfx/300bc12d2605411db3ff53dfe6169b8b.jpg";"Waga: 2,20 - 2,60g";"z brylantami";"1100"
"1521779521-184";"https://sklep.bestdiamonds.pl/userdata/gfx/ee6c870f6e1759c5971080f304cbdf72.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/19864f85b1bdaf08e09b2fd7242cab95.jpg";"Pierścionek EY-28 topaz";"EY-28 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/ee6c870f6e1759c5971080f304cbdf72.jpg";"/userdata/gfx/19864f85b1bdaf08e09b2fd7242cab95.jpg";"/userdata/gfx/6e9b5166ed37e32a579452f6d18771b8.jpg";"/userdata/gfx/f99633e06fab88f16d794b5e0c224554.jpg";"Waga: 2,10 - 2,50g";"z topazem";"570"
"1521780198-499";"https://sklep.bestdiamonds.pl/userdata/gfx/f986f07767fd038ebf8af670150c7424.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d77df6cbe9ac88d5775ce335b3ed139c.jpg";"Pierścionek EY-368 0,37ct";"EY-368 0,37ct";"Kamień centralny: brylant 0,25 ct H/Si
Kamienie boczne: brylanty 0,12 ct H/Si";"/userdata/gfx/f986f07767fd038ebf8af670150c7424.jpg";"/userdata/gfx/d77df6cbe9ac88d5775ce335b3ed139c.jpg";"/userdata/gfx/c6f6a91e548e37ecf3138e2bf842fc6d.jpg";"/userdata/gfx/beb43ee6f66b6e28bdad69b4528d25fd.jpg";"Waga: 2,00 - 2,40g";"z brylantami";"2000"
"1521779508-178";"https://sklep.bestdiamonds.pl/userdata/gfx/0ba770bdff4c15837d55c109ec3bdc98.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/2d7beb1d5e8eec86acb04ef9f301270a.jpg";"Pierścionek EY-288 0,13ct";"EY-288 0,13ct";"Kamień centralny: brylant 0,08 ct H/Si
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/0ba770bdff4c15837d55c109ec3bdc98.jpg";"/userdata/gfx/2d7beb1d5e8eec86acb04ef9f301270a.jpg";"/userdata/gfx/cf81a633c56d8f7bd6b7e7c2b825d0c9.jpg";"/userdata/gfx/0f8dc6d4350be7ef53d2cf0c03ceae4b.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"770"
"1521779929-375";"https://sklep.bestdiamonds.pl/userdata/gfx/f4d04fc292fb8b7caa7c59ffc38122fe.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/20f7b5e03be366ba086f72da0de90dcf.jpg";"Pierścionek EY-14 topaz";"EY-14 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,02 ct H/Si";"/userdata/gfx/f4d04fc292fb8b7caa7c59ffc38122fe.jpg";"/userdata/gfx/20f7b5e03be366ba086f72da0de90dcf.jpg";"/userdata/gfx/b216a48321871db37f4fe7bc78c8954f.jpg";"/userdata/gfx/a06e3f1dfc90b20dbbaa2aa2a11b2aea.jpg";"Waga: 2,30 - 2,70g";"z topazem";"530"
"1521779766-301";"https://sklep.bestdiamonds.pl/userdata/gfx/f48724504e8130b5d6458700e983ef2e.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/bbbd49300e91fc663cce56697ae81f20.jpg";"Pierścionek EY-206 szafir";"EY-206 szafir";"Kamień centralny:szafir 1,00 ct
Kamienie boczne: brylanty 0,59 ct H/Si";"/userdata/gfx/f48724504e8130b5d6458700e983ef2e.jpg";"/userdata/gfx/bbbd49300e91fc663cce56697ae81f20.jpg";"/userdata/gfx/1827eb721ab80f5a1d072aea8de669f9.jpg";"/userdata/gfx/beb2a3d66894cfc8698ee896d50e742f.jpg";"Waga: 2,00 - 2,60g";"z szafirem";"2560"
"1521779313-88";"https://sklep.bestdiamonds.pl/userdata/gfx/a07ff4206fe8c62528e92d3b41ab2e48.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/e5207de32898790c9674805ca4949170.jpg";"Pierścionek EY-44 topaz";"EY-44 topaz";"Kamień centralny: topaz 0,70 ct
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/a07ff4206fe8c62528e92d3b41ab2e48.jpg";"/userdata/gfx/e5207de32898790c9674805ca4949170.jpg";"/userdata/gfx/6b482e6db5add2d8513a0ae8d9f495cd.jpg";"/userdata/gfx/81f8739611e11de643527bb75c19fe85.jpg";"Waga: 1,50 - 1,90g";"z topazem";"420"
"1521780107-457";"https://sklep.bestdiamonds.pl/userdata/gfx/3235a1117998346751bb3efb695a22bf.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/0a335c5a8e93439d0cf7b389fe2e122e.jpg";"Pierścionek EY-409 0,60ct";"EY-409 0,60ct";"Kamień centralny: brylant 0,30 ct H/Si
Kamienie boczne: brylanty 0,30 ct H/Si";"/userdata/gfx/3235a1117998346751bb3efb695a22bf.jpg";"/userdata/gfx/0a335c5a8e93439d0cf7b389fe2e122e.jpg";"/userdata/gfx/32b0f826a2cb6cec7a9599980742a402.jpg";"/userdata/gfx/d4e20ebbc34a4284c860d5438ea254b5.jpg";"Waga: 2,20 - 2,60g";"z brylantami";"3200"
"1521779529-188";"https://sklep.bestdiamonds.pl/userdata/gfx/ab0bdc7dc6c7779be0b7ef42575159c2.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/4bb057e31d5c3fc46a98500fbe8c7f98.jpg";"Pierścionek EY-279 0,04ct";"EY-279 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/ab0bdc7dc6c7779be0b7ef42575159c2.jpg";"/userdata/gfx/4bb057e31d5c3fc46a98500fbe8c7f98.jpg";"/userdata/gfx/808536c515fd1dacb4e895290c391f06.jpg";"/userdata/gfx/b5b8fa2c7d202d167ab508f5e46b8d70.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"390"
"1521779283-74";"https://sklep.bestdiamonds.pl/userdata/gfx/d77fd6b5caeae4a9682ce7b988ae6227.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/1030a23f2eb26d541d6cd6a35c4c41c4.jpg";"Pierścionek EY-52 0,62ct";"EY-52 0,62ct";"Kamień centralny: brylant 0,50 ct H/Si
Kamienie boczne: brylanty 0,12 ct H/Si";"/userdata/gfx/d77fd6b5caeae4a9682ce7b988ae6227.jpg";"/userdata/gfx/1030a23f2eb26d541d6cd6a35c4c41c4.jpg";"null";"null";"Waga: 2,60 - 3,30g";"z brylantami";"0"
